,rating,review,review dictionary based sentiment
3101,normal,Intermittent browser_UITour3.js | Event did not happen within 5 seconds. -,-0.0625
3102,normal,Text is incorrectly aligned in urlbar suggestions if they contain a letter from specific charset,-0.06666666666666667
3103,normal,Urlbar sometimes show different suggestions for the same input string displayed in the urlbar,0.0
3104,normal,Intermittent e10s browser_aboutTabCrashed_withoutDump.js | A promise chain failed to handle a rejection: - at resource://gre/modules/TelemetrySession.jsm:1104 - Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIMessageSender.sendAsyncM,-0.17647058823529413
3105,normal,Intermittent e10s browser_referrer_simple_click.js | leaked 1 window(s) until shutdown [url = about:blank],-0.09090909090909091
3106,normal,Intermittent browser_sidebar_syncedtabslist.js | application timed out after 330 seconds with no output,-0.1
3107,normal,Intermittent browser_test-content-chromeflags.js | leaked 1 window(s) until shutdown [url = about:blank],-0.1
3108,normal,"When I switch back to the first suggestion, new urlbar: [1] changes original input (converts to lower case; adds/removes http:// and /)   [2] does that inconsistently",0.0
3109,normal,Urlbar suggestions appear on top of other windows if they are placed above Firefox window (e.g. Task Manager),0.03333333333333333
3110,normal,Intermittent test_aboutCrashed.xul | application crashed [@ mozilla::(anonymous namespace)::RunWatchdog(void*)],-0.2857142857142857
3111,normal,Escape key cancels page loading if I try to cancel typed string (does 2 actions at the same time),0.0
3112,normal,(100% str) It's possible to accidentally get all urlbar suggestions not selected and the 1st suggestion not showing search engine,0.0
3113,normal,"Intermittent OSX build failures make[2]: *** No rule to make target `/builds/slave/m-aurora-m64-d-000000000000000/build/src/toolkit/components/addoncompat/tests/Makefile.in', needed by `backend.RecursiveMakeBackend'. Stop.",-0.07692307692307693
3114,normal,2–7% e10s CART regression (with APZ disabled),-0.3333333333333333
3115,normal,Intermittent browser_privatetabs.js | This test exceeded the timeout threshold. It should be rewritten or split up.,-0.07142857142857142
3116,normal,"[Sync Tabs] Devices/tabs are lost after uncheck ""Tabs""  from Sync preferences",-0.1
3117,normal,"When you want to cut and paste a bookmark from Bookmarks Toolbar, it will remain selected",0.0
3118,normal,Intermittent browser_web_channel.js | Test timed out,-0.25
3119,normal,Unresolvable www subdomain unexpectedly redirects to domain without www,-0.1111111111111111
3120,normal,Intermittent browser_UITour_sync.js | Test timed out,-0.25
3121,normal,Firefox changes string and adds http:// and / when I copy non-url string in urlbar to clipboard,0.0
3122,normal,Urlbar doesn't show suggestions if I paste string in urlbar (in some cases),0.0
3123,normal,Feature Suggestion: Show search history in Location Bar as search suggestions instead of URL suggestions,0.0
3124,normal,"Intermittent browser_aboutTabCrashed.js | Test timed out - | Found a tab after previous test timed out: data:text/html,<html><body>A%20regular,%20everyday,%20normal%20page. -",-0.025
3125,normal,Intermittent browser_scrollPositions.js | This test exceeded the timeout threshold. It should be rewritten or split up.,-0.07142857142857142
3126,normal,First urlbar suggestion shows wrong favicon if bookmarked site changes previous favicon,-0.08333333333333333
3127,normal,Logo missing in a PDF document under Linux (displays correctly in other viewers and under Mac),0.0625
3128,normal,"Urlbar ignores protocol which results in wrong suggestions (e.g. for keywords). https://, http://, ftp:// are affected",-0.041666666666666664
3129,normal,Intermittent browser_581937.js | Test timed out | Found a tab after previous test timed out: about:blank,-0.07142857142857142
3130,minor,toolbar button positions should be synced,0.0
3131,normal,Answer to search suggestion question should be saved in sync,0.0
3132,critical,Crashes with internal pdf viewer using external tools,-0.125
3133,normal,Parts of text of PDF file not displayed when Firefox built with internal copy of Cairo,0.0
3134,normal,"AddSearchProvider() should accept data: URL for icons, or at least have a better error message",0.0
3135,normal,[meta] [SYNC-41] Improve general quality of sync,0.16666666666666666
3136,normal,"Intermittent browser_devices_get_user_media.js | microphone persistently denied - Got 1, expected 2",-0.25
3137,normal,Certificate name may occupy a lot of space on urlbar,0.0
3138,normal,Pressing Enter in address bar sometimes gets ignored+postponed since FF44,0.0
3139, --,PDF embedded SHREE-DEV-7 font not getting rendered properly with HWA disabled,0.0
3140,normal,Intermittent browser_bug555224.js | Test timed out - | A promise chain failed to handle a rejection: - at chrome://mochitests/content/browser/browser/base/content/test/general/head.js:632 - Error: Timed out while waiting for a 'load'' event,-0.13636363636363635
3141,normal,Intermittent browser_contextmenu_childprocess.js | application timed out after 330 seconds with no output,-0.1
3142,normal,"Intermittent browser_aboutHome.js | Test timed out, Found a tab after previous test timed out: about:home",-0.07142857142857142
3143,normal,Intermittent e10s browser_privatebrowsing_windowtitle.js | leaked 1 window(s) until shutdown [url = chrome://browser/content/browser.xul],-0.1
3144,normal,Intermittent browser_aboutSupport_newtab_security_state.js | application timed out after 330 seconds with no output,-0.1
3145,normal,Intermittent browser_parsable_css.js | application timed out after 330 seconds with no output,-0.1
3146,critical,Firefox searches URLs and file extensions with search engine when entered into search box,0.0
3147,normal,Synced Tabs not appearing as awesomebar results,0.0
3148,normal,"Intermittent browser_referrer_open_link_in_tab.js | two tabs open - Got 3, expected 2",-0.125
3149,normal,Intermittent browser_UITour_toggleReaderMode.js | Found an unexpected tab at the end of test run: about:reader?url=https%3A%2F%2Fexample.org%2Fbrowser%2Fbrowser%2Fcomponents%2Fuitour%2Ftest%2Fuitour.html,-0.1
3150,normal,"Long titles and descriptions are just cut instead of displaying suspension points as truncation method in ""Highlights"" area",0.0
3151,normal,Intermittent browser_newtabmessages.js | Found a tab after previous test timed out: newtabmessages_preview.html -,-0.1111111111111111
3152,normal,"Long titles are incorrectly truncated in ""Highlights"" section from ""Timeline"" and ""New Tab""",-0.07692307692307693
3153,S4,Desktop UI: Don't show cam+mic selector when user has no choice (thanks to constraints),0.0
3154,normal,Intermittent browser_registerProtocolHandler_notification.js | application timed out after 330 seconds with no output,-0.1
3155,normal,Intermittent browser_659591.js | Test timed out,-0.25
3156,normal,Soylent subscribe button is broken by Tracking Protection,0.0
3157,normal,Intermittent browser_880164_customization_context_menus.js | application timed out after 330 seconds with no output,-0.1
3158,normal,Evaluate allowing users/addons to define a custom awesomebar results layout,0.0
3159,normal,Intermittent browser_bug575830.js | Test timed out | A promise chain failed to handle a rejection: - at chrome://mochitests/content/browser/browser/base/content/test/general/head.js:632 - Error: Timed out while waiting for a 'load'' event,-0.13636363636363635
3160,normal,Intermittent browser_bug386835.js | Test timed out,-0.25
3161,normal,Intermittent browser_UITour_heartbeat.js | application timed out after 330 seconds with no output,-0.1
3162,normal,"Intermittent browser_formdata.js | application terminated with exit code 1 | browser_cache_pb_window.js | application crashed [@ js::GCMarker::markAndPush<JSObject>(js::GCMarker::StackTag, JSObject*)]",-0.15384615384615385
3163,normal,Intermittent browser_private_search_perwindowpb.js | application terminated with exit code 1,-0.14285714285714285
3164,normal,First Awesomebar popup population in a session looks bad,-0.1111111111111111
3165,normal,Intermittent debug Windows XP and OS X10.6 browser_notification_tab_switching.js | Test timed out,-0.1111111111111111
3166,normal,The text color for malware downloads should be red,0.0
3167,normal,Evaluate if one of the actions for potentially unwanted downloads should open the file directly,-0.06666666666666667
3168,normal,"Intermittent browser_urlbar_autoFill_backspaced.js | The type attribute """" includes the expected action ""visiturl"" -",-0.1111111111111111
3169,normal,"Intermittent browser_newtab_bug991210.js | grid has a computed cell margin - ""undefined"" != null -",-0.2222222222222222
3170,normal,[PDF Viewer] Some diacritics are not displayed with HWA disabled,-0.1
3171,normal,Intermittent browser_URLBarSetURI.js | application timed out after 330 seconds with no output,-0.1
3172,normal,Update icon for the Offline Storage notification,0.0
3173,normal,Update doorhanger notification for Passwords,0.0
3174,normal,Update doorhanger notification for Add-ons,0.0
3175,normal,Update doorhanger notification for DRM,0.0
3176,normal,Update doorhanger notification for e10s testing,0.0
3177,normal,Update doorhanger notification for Social API,0.0
3178,normal,Update doorhanger notifications used by Hello and Social API windows,0.0
3179,normal,Searchbar broken/empty on firstrun after upgrade to 46 - Services.search.currentEngine is null and more,0.0
3180,normal,Firefox Account profile picture oversized in some themes,0.0
3181,normal,Intermittent browser_615394-SSWindowState_events.js | leaked 2 window(s) until shutdown [url = about:blank] | leaked 1 docShell(s) until shutdown,-0.0625
3182,normal,Intermittent test_browserElement_oop_SecurityChange.html | Test timed out.,-0.25
3183,normal,not possible to to delete first search result in location bar,0.0
3184,normal,[UserStory] Printing of basic pdf file,0.0
3185,normal,Google search string from context menu wrongly searches also after the host name initial,-0.07142857142857142
3186,normal,"Intermittent browser_tab_detach_restore.js | Should have restore data for the closed window - Got 0, expected 1",-0.07692307692307693
3187,normal,"Intermittent browser_action_searchengine.js | Result should be a moz-action: for the correct search engine - Got moz-action:keyword,{""url"":""http%3A%2F%2Fexample.com%2F%3Fq%3Dsearch"",""input"":""keyword%20search""}, expected moz-action:searchengine,{""engineNam",0.0
3188,normal,Long autocomplete suggestions are clipped in the middle of popup in some cases,0.0
3189,normal,Firefox should not autocomplete URL's pasted in the location bar,0.0
3190,normal,Intermittent browser_bug624734.js | Found an unexpected tab at the end of test run: http://example.com/browser/browser/base/content/test/general/dummy_page.html -,-0.16666666666666666
3191,normal,[UX] Come up with a design for how to surface the fact that data has been automatically migrated (including any errors?) and offer the user an opt-out,-0.023809523809523808
3192,normal,Flip the pref on automatic migration from other browsers on startup,0.0
3193,normal,Intermittent browser_701377.js | leaked 1 window(s) until shutdown [url = about:blank],-0.1
3194,normal,Bookmark description field shouldn't replaced by buffered description.,0.0
3195,normal,Intermittent browser_datachoices_notification.js | application timed out after 330 seconds with no output,-0.1
