ID,ratings,reviews
360838,5,"halo:The master chief collection, whats not to like. ALL of them on one disk upgraded. Fantastic!!!"
279254,5,excellent
333565,5,"loved this game can't wait for borderlands 2 goty to come out, i know for sure i'm buying it for the ps3. just awesome"
336087,5,"Awesome game it will keep you entertained for weeks to a month or so depending on how much you put into it.  The game ties in the prior ones, but is its own story, so if your new to the series you will still enjoy the game."
492195,5,good
300033,5,Product shipped fast and is excellent quality
41465,5,this game totally rocks. Last years version was good but all the new features in this years is awesome. Now you can control jumps and even scale the walls to rob homers. The cut off man is really easy to hit this year. You can now pitch from the pitcher mounds view and to my surprise this works very well. the graphics are the best out of all the new baseball games and the controls are second to none. If you are looking for the best baseball game on any system this is the one. You won't go wrong with WSB 2k3.
147872,5,My son loves this game
183037,5,"i got this game after playing ravenhearst,, its an improvement with the graphics, lots of tasks to get through along with games,,you do have to go back to other scene  but you really have alot of scenes to go through, unless you have nothing else to do this game will last you awhile  ive played it twice  second time was easier  well worth buying"
368351,5,This is a very good product to use with the New Nintendo New 3DS XL.
320136,5,excellent
196208,5,"Pros:
Different styles for different people.
For instance I LOVE Asain style clothes! This game has a fictional brand called Karamomo that suits my taste perfectly. LOL  I actually have stuff that looks like the Karamomo brand.

You can customize your shop to an extent. You can choose the background and music. But you can't pick things like shelves and racks.

You can customize your avatar.
You can't blend/smuge the eye shadow colors together.
Cons
 You have to hold the DS like book. That makes using the button controls awkward.
NO guy models/customers. The sequel does have them.

Graphics and sound, are not bad but the sequel is much better in this reguard.

There aren't many choices for accessories. NO hand bags, umbrellas/parasols or wallets.

10-19-2012
I'm updating my review because of the negative reviews some have posted.

'Skimpy' clothes.  The key to wearing this stuff properly is to use them in LAYERS!  Example: Short shorts/skirts need to be worn on top of tights, panty hose or leggings.
 Example 2: Tank tops need to be worn under sweaters or jackets.

OK moving on..

The 'negative' talk.
Customers come in and say that they hate their job.
This happens in real life. I happen to like that game designers put this in. If all the customers had 'perfect' lives, then this wouldn't be Style Savvy. It would be 'Superficial Surplus'.
Besides  there's ALOT more good stuff the girls do and say. Some are into sports, fitness, art, and photography ect.

One girl will even 'write' you a poem, if you make her happy and loyal customer.

If you're not too sure this game right for you kid, then try it out before she/he dose."
225775,5,"I own the original&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/TrackMania-DS/dp/B001L10OS0/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">TrackMania DS</a>&nbsp;and that led me to pick this one up, and I am not disappointed in the slightest. More track types, more variety, more space and pieces to work with in the builder, just more fun overall.

If you haven't played Trackmania before, like me before I tried the DS one, the controls will be frustrating at first, but you'll get used to them soon. It's not a racing game necessarily, but more like a racing platformer. I love racing games, which is why I got the DS version, but I love this game for other reasons. The races are short, so it's easy to just keep trying to get the gold, and easy to say to yourself, ""Just one more track..."" Then there's Platform races, where they don't time you, but they count your restarts. Finally there's the track builder, which means, yes, you get to build the biggest jump of all time.

Usually the pitfall of racing games is the monotony. Somehow Trackmania manages to keep every race fresh and different even with hundreds of tracks using the same set of pieces.

Totally worth it. I think I'll have to pick up Build to Race for the DS now so I can play and build anywhere."
473482,5,:)
278293,5,No problems
394467,5,Scooped this game up and won't let it go.
406644,5,Works like a charm very fast and easy to setup.
484108,5,The item arrived on time and the quality of product is good. No any problem can be found. Fantastic seller.
264691,5,"this was a gift, well liked"
406125,5,"My favorite game of 2016, yet. Not for everyone. I spent hours trying to beat one boss (nameless King)but I needed something methodical and rewarding"
332335,5,"The most fun sniper game out there, PERIOD."
394708,5,Shipped fast and a great game.
112597,5,"I almost never give games, as good as they might be, 5 stars, but in this case, I really must. It's sounds cliche, but this is what an FPS should be like-good graphics, good controls, very good weapons, pretty good story, very good AI (your squad this time takes care of most of the enemies for you if you move too slow), a nice variety of missions, and excellent mutilplayer games out of the box. My only two complaints:

1. Like everyone else I think the single player is much too short. A game as great as this, you want at least 20 or 30 hours.

2. No quicksave! Please, all you game publishers out there, stop with the ""checkpoints"" and give us quicksave again!

Other than those two things this game is a classic. One of the few I would recommend buying outright especially if you are into on line play."
18612,5,"This game is even more awsome and more bad @$$ than Double Impact and Alpha 3, infact, it's way past Marvel Vs. Capcom 2: New Age of Heroes and Capcom Vs. SNK 2: Mark of the Millenium 2001(it's top of my list in other words). They had nothing to improve but over-all sound FX and music, so they figured lets make better music for everones stages and improve over-all sound FX, and they did. Akuma(Gouki) is no longer a secret character, but Shin Gouki is(YES, THAT'S RIGHT I SAID SHIN GOUKI), and they have 6 new characters: Twelve, who like Shang Tsung from the Mortal Kombat series, can change into all of the characters in the game, including Gill.  Speaking of Gill, Remmy is also one of the 6 new characters very similar to Charli and Guile, more to Charli, reason being is one of his Super-Arts, it is Charli's from the Marvel/Capcom Vs. series.  The last four characters are Q whom identity of is a secret, even to the CIA(it might not even be human), Makoto, the 2nd Ryu wannabe, but with a style less like the shotokan style of that belonging to Ryu Ken and Gouki, Shin Gouki(as said above), and last but not least....... Chun-Li, with a new look and style, described by GameSpot as more similar to Tai-Chi.  The soundtrack to the game rules, the rap songs are freaking awsome, have a slick beat, and they make you want to get up and break dance in the middle of the game(seriously, I can break dance and if I could I would just from some of the beats of this game, not all of them but some, not all are hip-hop based music, some jazz type and a little rock, that's what rule about this game, so much diverstiy with everything). It is a very impressive 2-D game, hell, it is the most impressive 2-D fighter ever.  One of the best features is that you can choose your opponent for the next match out of 2 characters and no matter which of the two characters you choose for your next bout, they tie in perfectly to the story line for your character.  Better than that, they kept the parry, introduced in the 1st SFIII game(also featured in Capcom Vs. SNK 2 available in P-Groove), it is my favorite feature of this game, if you don't know what parrying is, you basicly perform a ""quick-block"" much like that of the Alpha-Counter intorduced in the Alpha series.  You basicly tap forward(for a high and medium attacks) or down(for low and air attacks) just before the move hits, you take no damage, and if your opponent hits you with an attack that he or she phisicaly touches you with(a punch or kick move, not a projectile) it leaves the opponent ""frozen"" if you will, for any and every attack available for a very short period of time, but enough to pull off whatever is in your arsinal of attacks, but it doesn't freez opponents who throw projectiles(as said above), so basicly, you can parry a fireball, but it won't ""freez"" the opponent.  Best of all, you can parry multiple hits consecutively(like all hits of Ryu's Shinkuu Hadouken, one by one, but you have to parry as many times as their are hits, like if their is a 12 hit move/combo, you have to tap forward or down 12 seperate times, but you take no damage for any of the hits you have parried).  The modes are an excellent feature to this game, and the 20 characters rule(finally the roster is fairly sizable for a STREET FIGHTER III game, 21 if you count Giil, but he's not playable, sorry all you Gill players).  So if you are a true Street Fighter Fan(like myself) and want a real game, than what are you waiting for, buy this game now.  My only dissapointment for this game, is it is the last of the the Street Fighter series, but I wouldn't have it any other way, because CAPCOM ended it's terrific series with a huge bang!"
302505,5,good
157229,5,"If you loved the show and movie, get this! it fleshes out the story more without too many things being different. awesome game play, realistic depiction of what a japanese sword will do to a human body, and quite difficult. the music and unlockable artwork is also amazing!"
467830,5,i liked it
40093,5,"We have a black GCN and Controller, A Purple GCN and Controller, and an orange controller(aww..) But atleast we get silver(platinum), which is my fav color. Now all they need to do is make a platinum wavebird..."
346908,5,"Great mouse, has held up pretty long at this point. Lasts longer than a DA. Kinda small for people with bigger hands, but definitely worth."
305638,5,lots of fun
328823,5,"Getting the game,  balance board and fit meter thing for 19.99 is unreal! Can't wait to play!"
388213,5,"Touch screen filter was very easy to apply with no bubbles, but the top one I had some trouble with. I had to readjust it a few times to get it to fit right because it it ever so slightly bigger than my screen. One tiny air bubble but that's my fault. I really only needed the touch screen protector though, so in that sense its perfect and you can't even tell its on."
149143,5,"So much fun.  Play with my 4 yr old and he loves it.

Old game, bought it used, very happy with it.

Tonnes of replay value with other characters to get all the extras."
481831,5,excellent
345166,5,Excellent.
186804,5,"The Mass Effect Series is a must-have and must-play series for any RPG, FPS gamer! It has a very rich storyline and allows the player to alter the course of the game by making decisions every step of the way. This is a squad-based game that allows for a fun tactical experience working with different characters and their respective skillsets. All in all, this game is superb and deserves all the praise it receives!"
462909,5,Gift to grandson
186437,5,excelente
142476,5,"I really thought about this purchase, and decided it was a must for my family.  Its a great idea to get your kids to do something together, and its something the whole family can really enjoy together (record each other singing, send it off to family who couldn't make it for christmas, etc).

i think this is going to be a big hit at my household this christmas (new years too?)  can't wait to see the looks on my kids' faces!"
216769,5,excellen
349050,5,FAST.
387601,5,Works perfectly to connect old style GameCube controllers to our Wii U.  Great for Super Smash Bros!
484998,5,Kiddos love it
224017,5,"This came in even better condition than expected, and with all of the cables, 2 controllers, and 6 games! Everything works perfectly and the system looks like it's in near perfect condition!"
166060,5,Works great!
314963,5,"This is the tried-and-true Mario Kart formula (aka awesome), but with a few changes from the Wii version:
1) They removed fake item boxes and replaced it with a coin item.
2) They added a coin system: collect coins (up to 10) and each gives you a SMALL speed boost
3) You can no longer hold an item behind you and pick up a new one.

The new tracks are amazing, anti-gravity is amazing. If you liked any previous version, get this. You'll love it.

Lastly, for those who play really competitively, the online is really great. The meta has a few changes from the Wii version (for the better), so look them up and be ready to go. Being able to download world-record ghosts is amazing and a really good way to improve your game ~"
495710,5,great
233736,5,When I first got the xbox 360 with kinect it had some 2 sided tape to use but that didn't last long. After that I had to use duck tape to strap this thing to the top of the tv. Pain in the butt. When I found this I was worried it would hold sturdy enough. But it does. It works perfect and holds it securely! Must have!
103946,5,excelent
260466,5,my grandson loves this game. He's 9 years old and plays it all the time.
413477,5,No problems what so ever.  Great product.
35701,5,"I purchased this game due to the fact that I absolutely love 80's pop music.  I tell you it's fun to listen to REO Speedwagon as you go around causing havoc.  Even long after you've done every mission in the game, it's still fun to just go around and cause havoc.  The atmosphere of Vice City really looks like it takes a step back in time, to a idealized beach that you can only see on TV reruns.  One of the best games I've ever played, and its only drawback is that it seems excessively violent to me."
254212,5,"If you loved the Silent Hill series or are a huge fan of the classic survival horror games, you're going to love the Silent Hill remakes. The crisp graphics make the town come alive better than ever. Silent Hill 2 is one of (if not the) best game in the series and it's great that it has been treated so well in this remake. The rerecorded dialogue also makes the games more engrossing and fun, it's great that Konami took the time to do that.

I wouldn't say there are any true cons but more of a barrier to entry for gamers new to the series - and that would be the controls. If you haven't played the original Resident Evil (or Silent Hill) games you're going to be in for a bit of a shock when you play these. It's the classic tank controls where you spin then move. It was always kind of weird but when that's all there was, well, you dealt with it. Luckily they've included an option where the character will move in the direction the control is pointed. I highly suggest this if you're not going to go for the true classic feel.

Also, Silent Hill 2 includes the original dialogue as well, so you can really see the work that Konami has put into the game. I've always been a huge Silent Hill fan and the oppressive fog of the game plays off the great new textures very well. Two great games for this price? Give it a shot!"
220627,5,This is a good controller  the battery lasts a long time my nieces love the color very girly
42765,5,"I love the game, but I received a copy that had a ring around it. Not sure if it plays as I don't have the Xbox anymore, but oh well. Paid less than $5."
461569,5,"I can't wait to get this gem back. I've been trying to get it on PS2 for the past longest & decided not to wait anymore. Showing my good old XBox more love, like the time I played & beat the story mode. I also love Arena mode to death! Any type of (on-going) survival mode is cool."
331821,5,Great
244589,5,"A key issue with the XBox Kinect is that it needs a large space to operate properly. With the XBox Zoom add-on device, you can now play in far less space. How does it work - and DOES it work?

First, let me explain what the device is. Photos make it seem like an entire Kinect system, but all it is is a clip-on that goes over the three lenses. So in the image you see, the Zoom part is ONLY the plastic raised clip area that is over the three lenses. In essence it's putting ""glasses"" on your Kinect system, so the lenses see more close up.

This means that those Zoom lenses MUST BE PERFECTLY CLEAN. If there are any smudges, or fingerprints, or anything else on those lenses, it is going to greatly distort the image the Kinect sees and make the games not read your motions well.

The Zoom comes with a think plastic protective shield - make sure you pop out the three circle areas that would go over the lenses. You want nothing at all between the Kinect's lenses and the Zoom's lenses and your body.

When we first put the Zoom onto our Kinect, there was a ""ghosting"" effect around our body. Apparently we hadn't had it seated quite right. Once we removed it and re-seated it, the ghosting went away completely.

I loaded a photo onto Amazon so you can see what the positioning difference is. You can see it by scrolling up, looking at the main image in the top left, and then clicking through the options for alternate images. Mine is the side by side avatar image. The image on the left is my ""avatar"" in a normal Kinect game. On the right is the exact same game, from the exact same location, but now with the Zoom installed. You can even see that I'm holding the camera up. So there's no ghosting or other issues, and the character is definitely much more centered within the available space.

I tried a set of games without and then with the Zoom. I got the same scores in the game either way. So my performance wasn't negatively impacted by the Zoom addition. My moves on screen seemed as smooth in either situation.

A key here is that the Zoom requires the optics to be perfectly clean and flawless. It could be that your Zoom unit has gotten dirty or smudged if it's not working. It could be that it's not aligned exactly perfectly with the Kinect's lenses. It could also be that you got a Zoom unit that had inherent flaws in its lenses.

However, it seems if you get a good Zoom unit, and then take care of the lenses properly, that it can be a godsend for people like me who only have 8 feet of space to work with in the living room.

We have our Kinect located beneath our TV.

Rating: 10/10 for me.

I purchased my Zoom with my own funds."
3668,5,still the top of its design
377735,5,"Works well, so much better than having to mess with the stupid wire. Unfortunately the system can't be lifted out without having to hold the unit down otherwise you'll lift the whole thing up along with the 3DS. Of course it's pretty much Nintendo's policy to not make things work completely right the way they should so it's to be expected at this point. It's a small price to pay for the convenience of a cradle. The original 3DS cradle was much better though, all you had to do was lay the 3DS in. That was perfect. Only other downside to the New 3DS cradle is that it's quite stupid looking having the 3DS stand up like that when it's in the cradle, but it's better than nothing. At least it works."
319649,5,its a good game.
460671,5,My game got here with the case as described and plays good  my kid liked it
287338,5,"For enjoying the beating so much!

Brutal.  Just Brutal.  Even on the easiest setting, the new creatures that await you on Bitterblack Isle will make the Boss Dragon seem like a hob goblin in comparison.  Although Ive never been one to rush through a game, I found myself slowing down even more to observe my surroundings before haphazardly turning some dark corner or entering a new room.  There was a real sense of dread, wondering what kind of new monstrosity awaited my team, or if my lantern would go out leaving me swinging blindly in the dark at whatever horrible thing was pounding me into the ground. I learned quickly that racing for the exit ( and leaving my witless pawns behind as bait) was an actual survival tactic when mobbed by two Gore Cyclopes, three Sirens and a Wyrm all trying to end my painstaking progress, AT THE SAME TIME.

Really, Capcom?!?!

For me, I enjoy a good challenge so long as it isn't so frustrating that the game loses all its fun. This is where DD: Dark Arisen gets it right.  While Im inclined to compare Dark Arisen with Dark Souls, I enjoyed  Dragons Dogma more because there was an actual sense of accomplishment after surviving an ordeal.  Its dark, without being too depressing or drab.  Its challenging enough to make you want to continue playing without aggravating you to the point of giving up.  The graphics, story and gameplay were also more appealing (to me).  The added bonus is the ability to fully customize your own character and that of your companion (pawn) in order to play as whoever and whatever you like. A feature Ive always preferred in RPGs with the good sense to accommodate a broader audience.

Having already purchased and played the first release of Dragons Dogma, I found the expanded version was well worth the price given all the extra content and added gameplay hours it includes.  As a die-hard completest, Ive already spent an additional 40 hours in the new area alone, and still haven't finished all the new quests made available.  Add to that the high replay value of this game, and at $40.00, its still a bargain!"
155002,5,thanks
72826,5,"I purchased this through my credit card's reward points.

Overall, I'm left wondering if the hard plastic case is easier temp wise, but with a rubber casing and storage for UMDs all at once, this one's really not a bad deal. I use it with my PSP 3000, and I plan to keep it. I left it open in the car on my way to town, since it was really hot. I don't know how wise it is to have a PSP out in hot weather, probably not so much, but it still works.

Like other reviews here, it pretty much holds up to what even the product info says. I hold four UMDs in the looser pocket, and you're given an extra two individual pockets on a flap that in effect, covers and protects the screen while closed. The two individual pockets may hold memory cards, but as easy as the UMDs can fall out when you open it, it's probably better to leave the extra cards at home, who knows, maybe you can decide for yourself, but I haven't tried it yet to see...:[ Good case, worth the money, if you can buy cheap go for it.

While the fancy hard plastic case by Sony is flashy and whatever, this one is not, for good reason: it's discreet."
494824,5,"I got this for Warriors series game on Steam. It is great to play PS4 shared title game on Steam with this pad.

I think PS4 pad's gyro does not work well on current Steam games. So it is not necessary.

This pad is much lighter than PS4 pad and automatic trigger function.

I also like wired pad as I think lower latency."
11550,5,One of the best fighting games of all time ..
2508,5,perfect
477157,5,"Good game, thanks"
281510,5,This brought back a lot of old memories. Lot of fun.
393311,5,everything arrived as it was supposed to
361282,5,Bought for our granddaughter who loves to dance. She loves this.
460752,5,Best racing game ever created.
138553,5,Went over well it was a gift.
221118,5,muy bueno
247886,5,Grand Kids love it.......
61313,5,Arrived fast and safe.
458454,5,i love it  great product
497287,5,My son loves him
297759,5,"Works great, got one of these and one for the N64 controllers. Thinking about throwing all my old consoles and games online for sale."
446415,5,This game is amazing the graphics the game is also pretty easy to play once you get the hang of it. This game is By far the best basketball game on the market today forget NBA showtime forget any N64 basketball games put them away and get NBA 2K you will see how much better this game is than all the wannabes out there in the market.
5441,5,"I got this game for my birthday about 3years ago. I finally beat the game today. I could have beaten it when I first got it but Ikept puting it off. I got to say I was very impressed with it,It is probably one of the only games to ever make me jump. The puzzles were fun and somewhat chalenging. I also like the differnt endings to it but i won't tell about it if you have not beaten it. Over all a very good game and pretty good graphics for a ps1,so if you like surrvival horrer check this one out."
178199,5,"Ever since the days of Knights of the Old Republic, I have been with Bioware. They have created some of the most memorable RPG's in history. Their mastery of storytelling is unparalleled. Along with KOTOR, Jade Empire, and Mass Effect (my personal favorite), Dragon Age: Origins stand amongst the greatest RPG's in recent memory. The only thing that could possibly be considered bad about this game, isn't really that bad at all. Dragon Age has been in development since late 2004. Compared to most games these days, it's graphically limited. It still looks beautiful but it's development time cost it the graphical prowress present in modern day videogames. It's not bad looking, just about a year behind. But it will not bother you and those of you who aren't graphic whores like myself, you won't even notice it. The gameplay, combat, sound, graphics, and ecspecially story, are all superb.

All I have to say is this... Bioware, you've done it again! Purchase Dragon Age: Origins without hesitation."
298223,5,This was a really fun game to play.
240876,5,excelente
7523,5,Great game that somewhat follows the Disney's Aladdin movie story line. Challenging levels and pretty good graphic for its time.
199760,5,"Review for Heavy Rain (ps3):

Hello all! First off, I would like to start by stating the impact this game had on me upon finishing it. Let me put it like this; I have never played a game as great as this since the legendary Xbox title star wars KOTOR. In fact, having rented this game and finishing it days later, I have already purchased it off of Amazon (to support the developers) and am recommending the game to all my PSN friends! I rarely do that with a game. But a game of this caliber deserves a good, detailed review honoring the developers who created such a groundbreaking game. Unfortunately, you constantly have to keep reminding yourself of that though as you progress through the storylines...its still a game.

So I am going to start off by explaining how this game is so different from the others today. First of all, you should know that this game utilizes time-sensitive controls. Meaning that all the features of the controller will be used in some combination to perform tasks and/or simple actions. For example, to walk across the room and open the fridge door... hold R2 (walking to the fridge) and then use the R stick to make a half circle movement (to open the fridge door). This style of game play, though tedious to some becomes 2nd nature after 5 minutes and is a constant enjoyment throughout the game! In my opinion, this makes the player more INVOLVED in the game.

 I kind of like to relate the story line *structure of the game like the well-known The Sims games. You perform rather life-like rituals and actions that help get the story going at first (you won't be making coffee every single morning in the game. lol) but just involved enough, so that you form a close enough relationship to the character(s).  In addition to what makes this game realistically stunning is the ability to see/hear what your character is thinking of (which changes realistically to any new situation). That is an unheard of feature for any video game! It is tied into the plot to help you most often, so don't be turned off from that feature. Some people have made reference to the classic arcade game Dragon Lair, and I can only attest to the part about the sequential button/arrow combos, which is a looot, more detailed and diverse in Heavy Rain. As you will see in the game, simple actions and fight scenes (as well as love scenes) involve just more that simple button combinations. How you press the buttons, how long you press the buttons, as well as with how many other buttons/control sticks- all have a part in the game play. It makes for a really satisfying experience though.

Graphics are by far the best I have seen in a non-fps shooter title. Several times in the game, I have become soo immersed in the fluidity and natural integration of game play and the supposed `cut scenes' (supposed because a cut scene defines a non-playable scene from a playable one). So its really saying something when the majority of a game is so visually stunning that it makes the player feel like he/she is the director to his own thriller/murder mystery movie. How many games do you or I know of that have that much capability?? None that come to mind. Sure, many that are 3D worthy, but none quite so astounding to the point where you think you're watching an in-theater movie. Details are EVERY WHERE!! And the environment is so interactive with the character; you'll find yourself wanting to stray from the objective just to explore. (Note: I DO NOT mean this as in FALLOUT or OBLIVION exploring! Way too big.) :P But impeccable attention to detail and functionality. I would also like to mention that each small action has its own genuine sound effect. The cracking of an egg, raindrops, ambient sound, etc.- all have their own non-generic sounds. Furthermore, QuanticDream has gone the next step and used real actors (not self-claimed) to perform the dialogue. They are even strapped with movement sensors that provide real-time information to the computers so that basic human (gender-specific too) positions and functions are carried out to the last detail. The female character has a certain sway in the hips when she walks and a certain type of posterior/abdominal characteristics than the stiff, pencil-neck male counterpart who's beard gets thicker and thicker as the days go by. My point is movement that needs to be captured is captured- but with painstaking detail and live human modeling. To put it into perspective, they used the same method that Peter Jackson used to create Golem (for fans of Lord Of The Rings)- an actor in a sensor-studded suit, playing the role of the slimy creature.

Unfortunately, there are many negative reviews about the graphics issues when they played on their ps3s for 10+ hours. I can't believe I have to state this, but of course your ps3 may start to skip and/or freeze after 10 HOURS OF NON STOP USE! This is a very demanding game and there is no inadequacy on the game disc or stations' part. Simply put, the ps3 is an efficient gaming console- not a super computer made by Alienware that has internal liquid cooling tubes and 4x 120mm fans scattered around. Come on. So, yes the locking/freezing issue is a problem with the owner's handling. If you encounter problems where pixilation distortion occurs or color range is way off, or for any bugginess at all, then just restart the console before resorting to deleting and re-installing.

The storyline is really as indulging as it is masterful! The writers of the plot composed it so that there are a myriad of endings, climaxes and paths for the four different characters! Similar to...Bioshock, Kotor, Mass Effect, Alpha Protocol, Far Cry and other RPG titles that insisted on choice as the dominant factor that the game, Heavy Rain does not disappoint in this section. In fact it over exceeded my expectations and thoroughly surprised me! In fact its like my earlier example, imagine you're in a theater watching a movie and you decide, ""I don't want him to die"" or  ""well he's not important, he can suffer from a heart attack"" and it happens like that! It's all about the choices you make however small! There is no karma system like a few of the rpg games mentioned above. It is simply irrelevant to the game play. The murder can actually remain unsolved even and you will still be able to finish the game!!! That's how wide open the possibilities are!

An extremely well made game that will have you on the edge of your seat wanting to replay it over and over again.  I highly recommend this game to those wanting a break from the barrage of fps shooters out there and just see how far the RPG industry has come! Thank you for staying with me thus far. Hope this helps you!"
193494,5,"In 2005, I started playing the first Metroid Prime installment and beat it in over 2 months.  I'm now working on the second and third installments.  There are some obvious differences between the controls, though -- on the first 2 titles, you had to use the clunky Nintendo GameCube controller to move, scan, aim, and kill large, vast amounts of enemies/bosses.  Fortunately, Nintendo corrected that problem with Metroid Prime 3:  Corruption; you could use the Wii remote to move around while holding down the Z button with the Nunchuk to scan everything you find in sight.  Then you could use the C button to transform into the Morph Ball.  Yes, it made life much easier.  :)

With Metroid Prime Trilogy, Nintendo ultimately decided to make ALL three games Wii Remote/Nunchuk exclusive; in other words, you can now play the game the way that it's MEANT to be played!  Overall, the graphics, sound effects, locales and the dark soundtrack make the player feel as if they've really been transported to a distant planet.  And what's even better, when you get attacked by enemies, bugs, or drenched by rain, I truly love how realistic it looks on Samus's visor.  Just one important note as you progress throughout each game:  scan, scan, and scan some MORE.  It might just help you out of a tight jam!!

Please correct me if this is inaccurate, but there was just one minor detail that I noticed whenever you start each game -- ""prime"" example, too -- if you started playing Metroid Prime 1, it would pull you right into the storyline without showing the original title screen that you saw when playing the Nintendo GameCube version.  You would have the same issue with MP 2 and 3.  However, if you're willing to overlook that, it's still an awesome trilogy that's worth the 50 bucks out of your wallet.

So, in a nutshell, for those of you that are Metroid vets, there is no excuse for you NOT to purchase this game.  :)"
367455,5,Works great.
457558,5,very happy with it
257055,5,What a great title completely surprised me I never expected it to be so good from the story to the game play to the graphics. The Undead Redemption is icing on the cake and basically like getting two games in one. I would recommend this game to anyone thinking about buying it.
194749,5,"I had originally purchased this game through the playstation network, and took advantage of the upgrade campaign to transfer that license to the playstation 4 before that campaign ended last month (March 2015).  That license transfer meant that I no longer had a playstation 3 license.  Purchasing this hard copy of the game got me an activation code which could be used to re-add the license to my account, so I can now play on either the playstation 3 or 4.  I have no intention of playing the PS3 version, and once the expansion comes out, that will be even less likely because the expansion needs to be purchased separately for each platform, but I bought this for two reasons; The first is that the PS4 is still relatively new, so it's hard to predict how reliable the hardware is going to be.  If the ps4 fails, I could play on the ps3 until the ps4 is repaired or replaced.  The second is that the license for this game came with an additional 30 day trial period, for roughly the cost of a month of basic service, so it's like getting another platform license free with a month of service."
98780,5,"Ive been playing games for a long time specifically FPS(first person shooters) I play a lot on xbox live games like battlefield two and rainbow six, and let me say that even though this game doesn't have multiplayer I am going to take a stab and say it is better than Half life 2. Wether you know half life 2 or not, it was a game that took home all the awards and I believe that BioShock will trounce it.

To start off if you haven't played the demo on xbox live, play it, and if thats not enough to convince you to go buy it right away, rent it, thats what I did, im on my second week renting it from blocbuster and im going to buy it. The games so huge and whats even cooler is you can go back at any time and take care of things you might have missed or to get things like ammo that you dodnt need then but you need now, yep it will still be there. I hate it when that perverbial door closes behind you and you cant go back to get something you were saving or maybe you just went the wrong way, but nope cant go back cause there is a door or a fence, but not in this game. It is so cool that when I went back to 2 levels ago that some machine gun rounds or a health kit was sitting right where I left it.

The graphics are the some of the best Ive seen in a shooter so far the lighting, the detail, just the whole original-ness of everthing is awesome, its not another ww2 shooter which they have really played out lately. Everything in this story, in this world is new and unexpected, the enemy is smart, you can grow your character make him stronger, you can upgrade your weapons, invent new items, you can hack security robots and make them work for you. One of the coolest things is that over time your character can evolve and gain new powers like telekenesis(moving objects by thought) which comes in very handy to like catch a grenade that an enemy is throwing at you and hurl it back at him, or grab those hard to reach powerups.

Theres lots of game for your buck like I said ive been playing for almost two weeks now and am still pretty far from beating the game, course I like to take my time, being a long time RPG(role playing game) player I like to find every little secret, and take in every little detail of the game, so that I can beat it right the first time.

Trust me ive been playing games since the atari and coleco vision era and I know games(pretty sad huh?) but if you buy it, rent it, whatever just play it; trust me you won't be dissapointed."
346162,5,"I loved this game! It was a great follow-up to the first one, but also a very different game. The camera, the fighting, the environments...all were much better. The story was also much more involved. I got about 20+ hours out of the game, but you could easily do longer. All the boss fights were manageable, with the exception of the last two being a bit more difficult. If you've never played the first game, I'd suggest doing it first. This story starts off from a radically different place than where the first one ended, but they do explain as they go along, tying it together. Well worth the purchase."
478286,5,"The seller didn't offer any instructions or information on how the part is to be installed, so when I took this little screen which was well packaged out of the envelope, I thought for a moment that I had been sent a cardboard fake. I had already taken the original screen lens off, and that's where some people may be confused as it's quite a balance between delicacy and force as you have to peel the old one off and yet be careful not to damage the actual screen underneath. Anyway, having realized that there is a protective film on the front and back to protect the screen, I carefully peeled back the side with the adhesive then fixed it to my GBASP screen by aligning it with one of the corners. It's good to keep a can of air and even wear protective gear before adding the screen lens as the tiniest bit of dust will be sealed for life inside the two parts. I also used pre-moistened eye glass cleaning tissues to clean the screen completely before installation. Once it was on I then peeled back the protective film from the outside of the screen and installed it all back into the shell. It's now as good as new but I feel sorry for anyone who isn't sure about what to do. I highly recommend watching some tutorials on basic shell replacement for the Gameboy Advance SP because it's rather daunting."
237504,5,Best family video game.
260413,5,I love the game and this mouse helps if the user is willing to play around with something new.  If they want to stick with their keyboard then I'd choose something different.
427530,5,"The guy who gave this a one star is just trolling. If you've never played this, keep in mind that it was originally a ps vita game. I recommend watching a few clips before purchasing but this game has a fan base for a reason."
415265,5,"Works fine, not much else to say about it. It works with the 3ds, 3ds xl, and 2ds"
