Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
1419818,Firefox,Theme,nobody,RESOLVED,DUPLICATE,Dark compact theme should also apply to the search bar's drop-down list of suggested searches, ---,P3,normal
1420040,Firefox,Protections UI,nobody,RESOLVED,INVALID,Tracking protection exceptions do not persist across browser restarts, ---,P3,normal
1420085,Firefox,Search,nobody,RESOLVED,DUPLICATE,Offer to add search module uses website favicon instead the module icon, ---,P3,normal
1420542,Firefox,Preferences,nobody,RESOLVED,WORKSFORME,OS loses Firefox as default browser. Does not register with OS that it _is_ a browser, ---,P3,minor
1420563,Firefox,General,nobody,RESOLVED,WORKSFORME,"""Authentication Required"" hangs Firefox when CPU is otherwise busy or throttled down", ---,P3,normal
1420598,Firefox,Session Restore,nobody,RESOLVED,WORKSFORME,Firefox sometimes does not open all tabs between starts, ---,P3,normal
1420615,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,Pressing ctrl key during inertial scrolling sometimes causes PDF reader to zoom, ---,P3,normal
1421269,Firefox,Search,nobody,RESOLVED,WONTFIX,"When absearch doesn't specify default engine, clear stored default engine attribute from the previous absearch", ---,P3,normal
1421321,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,Cannot drag or close active tab, ---,P3,normal
1421904,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Collect a more precise timestamp for each event, ---,P3,normal
1422275,Firefox,Session Restore,nobody,RESOLVED,DUPLICATE,Favicons do not always appear in tabs upon session restore, ---,P3,normal
1422512,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Autocomplete closes soon after opening, ---,P3,normal
1422672,Firefox,Sync,nobody,RESOLVED,WORKSFORME,"Uptick of failures in Firefox 58: bookmarks fails with ""Changed item missing GUID""", ---,P3,normal
1422882,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,Difficult to delete the google website from top sites when there's multiple search result pages, ---,P3,normal
1422906,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,[NewTabPage] Regression: Title sometimes flicker, ---,P3,normal
1422932,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,"Pressing any key should focus the search box in the page, and send the key to it", ---,P3,normal
1423498,Firefox,General,nobody,RESOLVED,DUPLICATE,Remove race condition about dateTimePopupFrame event in toolkit/content/tests/browser/head.js, ---,P3,normal
1423993,Firefox,General,nobody,RESOLVED,DUPLICATE,Consolidate browser.chrome.favicons and site_icons prefs, ---,P3,normal
1425002,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,"When scrolled to the right of a long URL, the end is faded away", ---,P3,normal
1425024,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,[meta] Awesomebar papercuts, ---,P3,normal
1425026,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Awesomebar perf improvements, ---,P3,normal
1425029,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Awesomebar suggestion improvements, ---,P3,normal
1425498,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,"Problematic code in ""init-store.js""", ---,P3,normal
1425501,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Collect hardware metrics, ---,P3,normal
1425616,Firefox,General,nobody,RESOLVED,DUPLICATE,Consider improving QueryInterface for JS implementations to avoid the C++->JS->C++->JS... nesting because of iid::equals, ---,P3,normal
1425654,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,History search ignores the selected date/time range/bucket, ---,P3,normal
1425676,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,Create a talos test for loading Preferences, ---,P3,normal
1425695,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,Caret lost after move the tab to another window, ---,P3,normal
1425833,Firefox,General,nobody,RESOLVED,INCOMPLETE,browser/base/content/test/performance/browser_windowopen_reflows.js fails on windows non-e10s after bug  1193394, ---,P3,normal
1426356,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,Scrolls blocked on PDF when text is selected [nightly-community], ---,P3,normal
1426480,Firefox,Sync,nobody,RESOLVED,WONTFIX,Investigate another method of storing Sync internal state, ---,P3,normal
1426929,Firefox,Bookmarks & History,nobody,RESOLVED,WONTFIX,"loadBookmarksInTabs overrides ""Load this bookmark in the side bar""", ---,P3,normal
1427663,Firefox,General,nobody,RESOLVED,DUPLICATE,Rendering glitches and dead space around Firefox window after restoring previous session, ---,P3,normal
1427822,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,"when discarding a tab, the favicon will sometimes not restore", ---,P3,normal
1428057,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,[Parity] Releasing a bookmark over a Top Site does not create a new Top Site, ---,P3,normal
1428239,Firefox,General,nobody,RESOLVED,WORKSFORME,"Extreme memory leak, growing processes", ---,P3,normal
1428862,Firefox,Theme,nobody,RESOLVED,DUPLICATE,Drag space in tab bar is lost if a Persona is used, ---,P3,normal
1428865,Firefox,Preferences,nobody,RESOLVED,INCOMPLETE,Ffx 57.04 History does not clear internet cache files, ---,P3,normal
1428988,Firefox,Protections UI,nobody,RESOLVED,WORKSFORME,Beginning of roc's blog posts covered by blue with strict Tracking Protection, ---,P3,normal
1429152,Firefox,Enterprise Policies,nobody,RESOLVED,WONTFIX,Policy: Disable the crash reporter, ---,P3,normal
1429182,Firefox,Enterprise Policies,nobody,RESOLVED,DUPLICATE,Policy: Disable history, ---,P3,normal
1429183,Firefox,Enterprise Policies,nobody,RESOLVED,DUPLICATE,Policy: Disable caching, ---,P3,normal
1429193,Firefox,WebPayments UI,nobody,RESOLVED,DUPLICATE,Advanced currency formatting for the Payment Request dialog, ---,P3,normal
1429894,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,"Remove ""node"" from top-level .eslintrc ""env""", ---,P3,normal
1430397,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,New tab created with element fullscreened does not receive address bar focus, ---,P3,normal
1431248,Firefox,Installer,nobody,RESOLVED,INCOMPLETE,Firefox update process corrupts my Windows User Profile, ---,P3,critical
1431280,Firefox,Preferences,nobody,RESOLVED,WORKSFORME,"Uncheck the ""Allow Firefox to send technical and interaction data to Mozilla"" checkbox should not uncheck the ""Allow Firefox to install and run studies"" checkbox automatically.", ---,P3,normal
1431792,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Add upper bound for Top Sites Count, ---,P3,normal
1431821,Firefox,Tabbed Browser,nobody,RESOLVED,INCOMPLETE,link to new tab opens in wrong window, ---,P3,normal
1432226,Firefox,Private Browsing,nobody,RESOLVED,INCOMPLETE,Private window indicator, ---,P3,minor
1432291,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Delay showing latest Recommended stories if another new tab was opened recently?, ---,P3,normal
1432293,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,"Switch Pocket ""Now"" card type to ""Popular""", ---,P3,normal
1432299,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,Meatball menu cannot be accessed from the touch monitor of a PC, ---,P3,normal
1432307,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Implement undo/unblock, ---,P3,normal
1432618,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,Duplicated tabs are placed as the last tab on the window when you duplicate a tab that is not active, ---,P3,normal
1432663,Firefox,Messaging System,nobody,RESOLVED,DUPLICATE,Ping centre for snippets, ---,P3,normal
1432839,Firefox,Protections UI,nobody,RESOLVED,WORKSFORME,tracking protection blocking captchas, ---,P3,normal
1433026,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,"58.0 (x64) - After session restore, new tabs are not tracked/saved", ---,P3,major
1433218,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,Mid-release ASR template updating mechanism / process, ---,P3,normal
1433238,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Create dashboard for highlight types, ---,P3,normal
1433239,Firefox,Messaging System,nobody,RESOLVED,INVALID,Run message center rotation / frequency experiment, ---,P3,normal
1433240,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,Add message center notification preferences, ---,P3,normal
1433242,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,More message center tests, ---,P3,normal
1433244,Firefox,Messaging System,nobody,RESOLVED,INVALID,Experimentation of message center campaign variants, ---,P3,normal
1433245,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,Affinity-babsed message center targeting, ---,P3,normal
1433247,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,Message center UI / templates sidebar, ---,P3,normal
1433249,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,Notification hamburger badge UI for message center, ---,P3,normal
1433250,Firefox,Messaging System,nobody,RESOLVED,WONTFIX,Notification message center logo in toolbar, ---,P3,normal
1433512,Firefox,Sync,nobody,RESOLVED,DUPLICATE,"Consider fixing server bookmark inconsistencies at merge time, or rejecting invalid trees", ---,P3,normal
1433991,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Enhance error message to handle failed unified bar search, ---,P3,normal
1435556,Firefox,Sync,nobody,RESOLVED,INVALID,Write changed records back to the mirror and assert the remote tree in tests, ---,P3,normal
1435704,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,Adding a bookmark to http://test.com and restarting causes test.com to be constantly loaded, ---,P3,normal
1435877,Firefox,Normandy Client,nobody,RESOLVED,WONTFIX,Add Pioneer tab to about:studies, ---,P3,normal
1435885,Firefox,Normandy Client,nobody,RESOLVED,DUPLICATE,Ability to test filter expressions on users, ---,P3,normal
1436089,Firefox,Toolbars and Customization,nobody,RESOLVED,WORKSFORME,Make pressing Tab from the tabs strip focus first item or group of items in the toolbar., ---,P3,normal
1436090,Firefox,Toolbars and Customization,nobody,RESOLVED,WORKSFORME,Make shift-tabbing from the document focus last toolbar button group or other appropriate item in last toolbar, ---,P3,normal
1436584,Firefox,General,nobody,RESOLVED,WORKSFORME,"[meta] Eliminate JS nsIFile access (sync IO), especially on startup", ---,P3,normal
1437478,Firefox,Theme,nobody,RESOLVED,WONTFIX,Store a 512*512 Firefox icon on hg.mozilla.org, ---,P3,normal
1437494,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,Add 2 more Default Top Sites in wide view, ---,P3,normal
1437647,Firefox,Session Restore,nobody,RESOLVED,DUPLICATE,"Firefox window is always restored not maximized, also if it was maximized in the previous session", ---,P3,normal
1437664,Firefox,Session Restore,nobody,RESOLVED,INCOMPLETE,tab restore corrupts some of the tab urls, ---,P3,normal
1438748,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Migrate AS from react-intl to fluent-react, ---,P3,normal
1438776,Firefox,Sync,nobody,RESOLVED,INVALID,Include keyboard shortcuts into synced extension data, ---,P3,normal
1439007,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,AwesomeBar completion can cause Shift to be ignored when typing in the address bar, ---,P3,normal
1439237,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,Switch to Tab should be disabled by default when new tab is in new container, ---,P3,normal
1439304,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,Delete from History doesn't work from topsites you just added, ---,P3,normal
1439511,Firefox,Theme,nobody,RESOLVED,WORKSFORME,The tab loading throbber has high CPU usage on macOS, ---,P3,normal
1439821,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,Symbols in the printed PDF look different from the viewed PDF, ---,P3,normal
1440156,Firefox,Normandy Client,nobody,RESOLVED,DUPLICATE,"Stop injecting about:preferences changes, just change the page", ---,P3,normal
1440219,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,"Switch to ""Restore previous session"" checkbox", ---,P3,normal
1440495,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Canvas doorhanger shows up in the middle of the page, ---,P3,normal
1440570,Firefox,Enterprise Policies,nobody,RESOLVED,WONTFIX,"Policy: Define default value of ""storage.local"" for extensions", ---,P3,normal
1440977,Firefox,Theme,nobody,RESOLVED,WORKSFORME,"DevEdition cannot change theme from ""Dark"" to ""Default"" directly in Customize", ---,P3,normal
1441195,Firefox,Security,nobody,RESOLVED,WORKSFORME,Intermittent browser/components/contextualidentity/test/browser/browser_windowOpen.js | application crashed [@ RunWatchdog], ---,P3,critical
1441789,Firefox,Bookmarks & History,nobody,RESOLVED,INCOMPLETE,Add automated test to check that websites can be bookmarked via URL drag & drop onto the Bookmarks Toolbar and Sidebar, ---,P3,normal
1441925,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Error: operation on a null cache in NewTabUtils, ---,P3,normal
1442191,Firefox,Preferences,nobody,RESOLVED,INVALID,Consider moving the cookies exception button to give it better context, ---,P3,normal
1442202,Firefox,New Tab Page,nobody,RESOLVED,INVALID,There should be more distance between the section and the Top Site's/Card's context menu buttons, ---,P3,normal
1442206,Firefox,Security,nobody,RESOLVED,WONTFIX,Share code for cert error string determination between Fennec and desktop, ---,P3,normal
1442274,Firefox,Toolbars and Customization,nobody,RESOLVED,DUPLICATE,Yellow notification dot for failed download appears on the main menu button when the Downloads button is in the overflow menu, ---,P3,normal
1442613,Firefox,New Tab Page,nobody,RESOLVED,INVALID,Sections are not animated when collapsed from the context menu, ---,P3,normal
1443330,Firefox,File Handling,nobody,RESOLVED,INCOMPLETE,"""Copy Image Location"" from context menu occasionally copies referring source instead", ---,P3,normal
1443829,Firefox,Enterprise Policies,nobody,RESOLVED,WONTFIX,Implement stub Enterprise Policies Manager component for non-browser apps, ---,P3,normal
1444675,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,"firefox icon replaces favicon of a bookmark in location bar results, bookmarks sidebar", ---,P3,normal
1445270,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,cmd+click in pinned gmail tab opens tab in foreground, ---,P3,normal
1446033,Firefox,Tabbed Browser,nobody,RESOLVED,INVALID,Warm up tab behind current tab when mousing over current tab's close icon, ---,P3,normal
1446361,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,"Remove ""tree"" from the cookies preferences", ---,P3,normal
1446454,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,"When changing the tab selection, there's a border between tabs that's painted slightly later", ---,P3,normal
1446713,Firefox,Theme,nobody,RESOLVED,DUPLICATE,Tab loading throbber is not accessible to users sensitive to changes in visual motion, ---,P3,normal
1447481,Firefox,File Handling,nobody,RESOLVED,DUPLICATE,"When PDF.js is disabled, the UI for the handler for ""Adobe Acrobat Document"" enters a weird state", ---,P3,normal
1447657,Firefox,Tabbed Browser,nobody,RESOLVED,WONTFIX,Tab burst animation appears when open blank tab after first launch of browser or new window, ---,P3,normal
1448365,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,Auto-format code using prettier?, ---,P3,normal
1448366,Firefox,New Tab Page,nobody,RESOLVED,INVALID,test-merges.js (pine script) should handle tree closings more gracefully, ---,P3,normal
1448424,Firefox,Security,nobody,RESOLVED,DUPLICATE,SSL Cipher not detected, ---,P3,normal
1449080,Firefox,Preferences,nobody,RESOLVED,INVALID,"Zip File ""Use Always"" dropdown UI Issue", ---,P3,normal
1449305,Firefox,General,nobody,RESOLVED,INVALID,Add Telemetry for first meaningful paint, ---,P3,normal
1449570,Firefox,Sync,nobody,RESOLVED,DUPLICATE,very laggy bookmark interactions with sync running, ---,P3,normal
1449694,Firefox,Search,nobody,RESOLVED,WONTFIX,[meta] Make the follow-on search add-on a WebExtension, ---,P3,normal
1450371,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,"browser.tabs.Tab with { discarded: true, state: 'loading', }", ---,P3,normal
